year,month,day,jam_observasi,sheet_bulan,ketinggian,arah_deg,kecepatan
2025,5,21,06 UTC,MEI,10000,95.0,22.0
2025,5,21,06 UTC,MEI,11000,115.0,8.0
2025,5,21,06 UTC,MEI,12000,115.0,17.0
2025,5,21,06 UTC,MEI,13000,145.0,11.0
2025,5,21,06 UTC,MEI,14000,115.0,17.0
2025,5,21,06 UTC,MEI,15000,225.0,12.0
2025,5,22,06 UTC,MEI,SURFACE,50.0,4.0
2025,5,22,06 UTC,MEI,1000,70.0,5.0
2025,5,22,06 UTC,MEI,2000,50.0,5.0
2025,5,22,06 UTC,MEI,3000,80.0,4.0
2025,5,22,06 UTC,MEI,4000,95.0,4.0
2025,5,22,06 UTC,MEI,5000,10.0,4.0
2025,5,22,06 UTC,MEI,6000,105.0,4.0
2025,5,22,06 UTC,MEI,7000,110.0,2.0
2025,5,22,06 UTC,MEI,8000,160.0,3.0
2025,5,23,06 UTC,MEI,SURFACE,180.0,3.0
2025,5,24,06 UTC,MEI,SURFACE,100.0,8.0
2025,5,24,06 UTC,MEI,1000,115.0,5.0
2025,5,24,06 UTC,MEI,2000,90.0,5.0
2025,5,24,06 UTC,MEI,3000,55.0,7.0
2025,5,24,06 UTC,MEI,4000,35.0,7.0
2025,5,24,06 UTC,MEI,5000,350.0,11.0
2025,5,24,06 UTC,MEI,6000,335.0,11.0
2025,5,24,06 UTC,MEI,7000,325.0,10.0
2025,5,25,06 UTC,MEI,SURFACE,70.0,4.0
2025,5,25,06 UTC,MEI,1000,75.0,4.0
2025,5,25,06 UTC,MEI,2000,45.0,4.0
2025,5,25,06 UTC,MEI,3000,5.0,6.0
2025,5,25,06 UTC,MEI,4000,340.0,8.0
2025,5,25,06 UTC,MEI,5000,325.0,11.0
2025,5,25,06 UTC,MEI,6000,330.0,10.0
2025,5,26,06 UTC,MEI,SURFACE,260.0,3.0
2025,5,28,06 UTC,MEI,SURFACE,80.0,4.0
2025,5,28,06 UTC,MEI,1000,60.0,1.0
2025,5,28,06 UTC,MEI,2000,80.0,1.0
2025,5,28,06 UTC,MEI,3000,105.0,2.0
2025,5,28,06 UTC,MEI,4000,95.0,2.0
2025,5,28,06 UTC,MEI,5000,355.0,11.0
2025,5,28,06 UTC,MEI,6000,185.0,10.0
2025,5,28,06 UTC,MEI,7000,265.0,4.0
2025,5,28,06 UTC,MEI,8000,275.0,8.0
2025,5,29,06 UTC,MEI,SURFACE,110.0,6.0
2025,5,29,06 UTC,MEI,1000,85.0,3.0
2025,5,29,06 UTC,MEI,2000,260.0,4.0
2025,5,29,06 UTC,MEI,3000,115.0,2.0
2025,5,29,06 UTC,MEI,4000,125.0,3.0
2025,5,29,06 UTC,MEI,5000,130.0,4.0
2025,5,30,06 UTC,MEI,SURFACE,110.0,6.0
2025,5,30,06 UTC,MEI,1000,35.0,2.0
2025,5,30,06 UTC,MEI,2000,345.0,1.0
2025,5,30,06 UTC,MEI,3000,315.0,1.0
2025,5,30,06 UTC,MEI,4000,35.0,2.0
2025,5,30,06 UTC,MEI,5000,60.0,3.0
2025,5,30,06 UTC,MEI,6000,105.0,4.0
2025,5,31,06 UTC,MEI,SURFACE,80.0,6.0
2025,5,31,06 UTC,MEI,1000,70.0,10.0
2025,5,31,06 UTC,MEI,2000,65.0,7.0
2025,5,31,06 UTC,MEI,3000,45.0,7.0
2025,5,31,06 UTC,MEI,4000,50.0,6.0
2025,5,31,06 UTC,MEI,5000,25.0,10.0
2025,5,31,06 UTC,MEI,6000,35.0,9.0
2025,5,31,06 UTC,MEI,7000,100.0,8.0
2025,5,31,06 UTC,MEI,8000,105.0,7.0
2025,6,1,06 UTC,JUN,SURFACE,70.0,6.0
2025,6,1,06 UTC,JUN,1000,65.0,8.0
2025,6,1,06 UTC,JUN,2000,55.0,7.0
2025,6,1,06 UTC,JUN,3000,55.0,7.0
2025,6,1,06 UTC,JUN,4000,40.0,5.0
2025,6,1,06 UTC,JUN,5000,95.0,3.0
2025,6,1,06 UTC,JUN,6000,40.0,6.0
2025,6,1,06 UTC,JUN,7000,15.0,5.0
2025,6,2,06 UTC,JUN,SURFACE,80.0,4.0
2025,6,2,06 UTC,JUN,1000,125.0,1.0
2025,6,2,06 UTC,JUN,2000,120.0,2.0
2025,6,2,06 UTC,JUN,3000,110.0,2.0
2025,6,2,06 UTC,JUN,4000,90.0,4.0
2025,6,2,06 UTC,JUN,5000,105.0,7.0
2025,6,2,06 UTC,JUN,6000,100.0,6.0
2025,6,2,06 UTC,JUN,7000,90.0,7.0
2025,6,2,06 UTC,JUN,8000,85.0,6.0
2025,6,3,06 UTC,JUN,SURFACE,340.0,4.0
2025,6,3,06 UTC,JUN,1000,95.0,6.0
2025,6,3,06 UTC,JUN,2000,75.0,5.0
2025,6,3,06 UTC,JUN,3000,65.0,5.0
2025,6,3,06 UTC,JUN,4000,355.0,2.0
2025,6,3,06 UTC,JUN,5000,70.0,13.0
2025,6,3,06 UTC,JUN,6000,85.0,11.0
2025,6,4,06 UTC,JUN,SURFACE,80.0,4.0
2025,6,4,06 UTC,JUN,1000,90.0,4.0
2025,6,4,06 UTC,JUN,2000,95.0,4.0
